date,futures_1.0x,futures_1.25x,futures_1.5x,futures_1.75x,futures_2.0x,futures_2.5x,futures_3.0x
2023-09-04,18410473.48344282,20223356.385684323,20898557.771473024,22632683.510758437,21788921.08418776,23185316.393824987,24672303.13339884
2023-09-05,18392427.51858084,20198783.61467787,20991955.9983084,22746789.236282285,21758178.308809746,23145723.323728647,24623468.19326473
2023-09-06,18416046.895948466,20230821.169088718,21025475.349739045,22788835.407580253,21793985.19622991,23192678.663358927,24682798.840556283
2023-09-07,18499361.29032921,20343186.338279083,21452881.671189927,23313844.283370588,22002873.459876135,23462102.626255877,25016839.48440363
2023-09-08,18670504.193344872,20573940.891706247,21816572.14574056,23761253.526604958,22336142.88110983,23889213.273432307,25542915.261271145
2023-09-11,18805091.415934794,20755894.51601154,21951202.884027522,23928524.214021623,22591873.62360847,24218890.48151283,25951430.2869619
2023-09-12,18388708.80881036,20194338.472022794,21173750.730937146,22969578.45991098,21693736.528307486,23066696.65567851,24531279.322906084
2023-09-13,18394504.839844566,20201193.870352216,21368679.793331463,23208152.18379065,21775486.08691522,23170115.378244523,24657112.8055708
2023-09-14,18479065.169506855,20315479.9452762,21451588.860280775,23311294.47494278,21936352.474408485,23377585.428723436,24914363.785408735
2023-09-15,18480761.90528493,20317711.41918827,21565367.179357708,23452904.776836693,22058837.717628434,23538192.14735918,25116778.322349686
2023-09-18,18605699.21709836,20486027.27833493,21781005.37842205,23718437.40234864,22318543.041089296,23870951.41749516,25526513.736413818
2023-09-20,18449170.1916696,20274035.00135504,21575657.686506685,23462944.549769796,21969441.323174737,23419542.826859206,24965795.38778592
2023-09-21,18277576.399793677,20041729.129952125,21259138.37598207,23071602.14406395,21613165.12504266,22959601.735270802,24395395.1757354
2023-09-22,18195173.729006168,19929874.274292484,21206116.80776397,23004913.028576415,21480351.406145766,22787888.518976532,24182188.024994653
2023-09-25,18247684.746556066,20000664.69693287,21335267.348634068,23163496.650459677,21559744.046041384,22889319.88515761,24306817.268609405
2023-09-26,18312631.87012462,20088506.58948033,21389667.547986247,23231099.517152056,21664362.378134847,23024223.635127842,24474088.82456135
2023-09-27,18324091.54510573,20103933.00075136,21492052.9657069,23356996.145045757,21717163.836642068,23092984.40124575,24537853.07039264
2023-09-28,18119468.494653206,19826762.063826248,21220875.118757308,23021435.488324244,21335473.245632175,22599767.34422403,23986950.436597712
2023-09-29,18316717.48884199,20093201.543568246,21536666.24644126,23409841.20410393,21710103.71677392,23081310.45650935,24511553.261314727
2023-10-03,18247559.479840428,20000512.301221345,21339857.31075728,23167292.231969178,21501921.79644487,22814982.280325625,24203162.966415126
2023-10-04,18034995.72472581,19712504.44554353,21017487.659986727,22768936.587797605,21084363.232072107,22275079.131351963,23530916.310217664
2023-10-05,18106096.098788682,19808933.71615338,21054707.786780793,22814566.926870428,21103804.036720604,22299374.27083204,23663455.532776713
2023-10-06,18233353.66900927,19981315.15081989,21138955.164196715,22918980.514788814,21290308.956712764,22540316.663481474,23942017.20760616
2023-10-09,18149550.558929928,19867454.45579589,21122827.723264,22899911.83746158,21201627.22402177,22425789.425875187,23781516.464156777
2023-10-10,18375434.109150026,20172667.444248747,21640409.83750549,23536585.325085536,21643818.085840654,22995383.851233467,24534803.13193842
2023-10-11,18409753.21346405,20219899.663949534,21597303.74948678,23483624.21327531,21691236.87800996,23060193.198143166,24497559.090739794
2023-10-12,18630709.039210107,20518591.810984287,21959606.350250363,23931074.645450205,22103644.24597682,23591438.117508695,25129972.034954563
2023-10-13,18679596.617141984,20584764.06315141,22047729.977679454,24040421.814044785,22172968.828918,23680876.78457736,25330995.520278748
2023-10-16,18738078.899334095,20663771.248291507,22197447.468021374,24224791.860731106,22326552.308659676,23879990.056055807,25479887.668469295
2023-10-17,18804020.51379532,20753368.6678436,22328768.749562543,24385716.07658148,22468686.890902836,24065878.841807432,25591892.249771643
2023-10-18,18606139.70187994,20485841.78688539,22057675.35623493,24050410.85100037,22076843.26881696,23561567.49283889,25013953.417355426
2023-10-19,18524157.61247341,20374399.615098312,21962543.138947036,23933123.439879153,21963611.733124554,23414806.014019337,24843936.472801976
2023-10-20,18353752.589758396,20142496.298822522,21837215.466267586,23778593.540019892,21718765.78725483,23095320.814603325,24499046.45691369
2023-10-23,18107910.02482012,19808878.620196816,21476715.649266932,23333529.338723242,21244310.24439349,22479581.194028374,23663443.187148277
2023-10-25,18016124.205687284,19684794.472711522,21369658.61763211,23200107.961504754,20981933.349544495,22140494.530669164,23149665.480803467
2023-10-26,17921398.967776027,19556272.969042692,21205897.195032224,22998778.790528458,20797244.51544609,21901126.523865663,22999453.22042912
2023-10-27,18207972.35901836,19944447.83042469,21670542.44537448,23571703.184537064,21344291.751413133,22609135.687383026,23863525.22933039
2023-10-30,18216318.226556525,19956364.960813202,21634957.437861424,23527671.483554557,21331105.56929393,22594809.028392214,23693094.273835037
2023-10-31,18163837.04331746,19885222.577544812,21578655.272339355,23457508.283748515,21281763.60330618,22532203.854436327,23542569.93624481
2023-11-01,17984475.640718892,19641628.245591845,21249036.676101025,23050470.523511704,20935161.795794457,22081952.17671758,23063012.57041868
2023-11-02,18187235.85703658,19916521.468537908,21462687.14377561,23313973.736106135,21276381.579608966,22524501.15238613,23581437.429999683
2023-11-03,18263792.012530647,20019535.122225814,21633985.504682392,23525160.563729763,21414947.933054473,22701448.99106573,24024212.573817987
2023-11-06,18461158.748575326,20287893.198383704,21831037.98994533,23767751.46672053,21785640.788788255,23186293.343526114,24427164.93458446
2023-11-07,18540125.827697907,20394288.573777854,21887927.22103641,23838051.787717983,21918064.03944631,23355804.349414572,24934047.33647232
2023-11-08,18573822.73042856,20439374.369968615,22019367.261386108,24000138.495388288,22004407.158656992,23466253.42550073,25220548.382652193
2023-11-09,18552838.81702305,20411220.054013576,22051540.65988306,24038568.927813042,21957030.169937793,23407045.807687838,25033205.194846712
2023-11-10,18518992.229454238,20363863.708158612,22087681.228209287,24082044.044017576,21999764.34155727,23458835.30625739,25214120.785853483
2023-11-13,18706372.031396043,20617245.17809689,22697336.708689567,24830142.613152005,22355013.905491736,23917315.92528908,25684939.15356588
2023-11-15,18811021.083835695,20758742.989692442,22876426.65782284,25051933.96861949,22584599.329243995,24214500.668437913,26155219.549484845
2023-11-16,19025565.175597344,21048605.1886056,23121740.28049711,25356935.856454164,23021908.553800102,24778211.557637244,26945072.020837635
2023-11-17,19273722.50188776,21385470.34130506,23365756.8190455,25659460.935048312,23520604.734830897,25427610.203736506,27548051.360023156
2023-11-20,19223235.912484396,21317359.85656634,23286645.708158433,25560792.589362055,23372545.534313954,25237510.76550343,27366731.96717915
2023-11-21,19239279.81142969,21339328.143956132,23305958.090698414,25584405.451026015,23421335.355393834,25303034.905403286,27339443.990372248
2023-11-22,19267260.01589128,21376373.176382676,23370531.961397655,25664687.815672703,23514182.69381626,25420971.71155705,27433955.77981338
2023-11-23,19314908.409799207,21441030.15921335,23479627.847333156,25800139.34481038,23620641.873763487,25560290.809940815,27722854.436467327
2023-11-24,19343902.469843738,21481103.728291735,23576856.23578193,25924479.99092791,23752335.83318402,25735589.800797775,28358827.702786863
2023-11-28,19574140.559314985,21794218.004906956,23996473.79459501,26444773.242081262,24157177.762767106,26264176.171460282,29146245.397046536
2023-11-29,19721842.80609986,21993623.964101464,24160134.53966241,26648240.60205827,24408785.28328697,26586794.201821696,29704752.07023923
2023-11-30,19843655.13424641,22157417.860954165,24364311.873375762,26861170.46089956,24648885.698155023,26892865.27997745,30224259.682900745
2023-12-01,20127862.777236722,22541846.989495497,24745641.80465675,27356914.19766876,25218591.829187468,27628451.052936763,31253951.453880936
2023-12-04,20341273.51556151,22830114.349100053,25131198.318892382,27792088.36640726,25570643.72575113,28079960.84766344,31957625.363489814
2023-12-05,20393180.87587971,22900297.966817193,25252438.129019056,27914602.192465216,25661605.999529906,28197329.950856093,32272928.65805942
2023-12-06,20411007.10971524,22923788.554801915,25140218.333404846,27848228.91218105,25640850.874426976,28167408.329537302,32874624.96365626
2023-12-07,20626475.178796746,23216141.54696671,25487197.031281862,28215863.5408939,26117059.742747247,28786915.58308941,33446203.732623436
2023-12-08,20601656.71259667,23181740.041856542,25451560.998656347,28186416.70210855,26026057.93812076,28665608.241019607,33595271.32336176
2023-12-11,20774989.18358421,23415519.701706357,25644354.42776733,28486188.530222334,26364133.210296944,29099323.568456717,34250615.9685094
2023-12-12,20702264.19692633,23317286.749797333,25475900.112232834,28295821.045733422,26203267.44852949,28892465.63136908,33936095.969517045
2023-12-13,21018201.45580798,23743862.816956088,25948767.505398244,28816142.056859046,26812381.249194883,29674577.865386736,35057331.66159729
2023-12-14,21263441.529422306,24077783.53989657,26246440.406357594,29232186.21982085,27375577.213041387,30412453.519859,35738683.09198794
2023-12-15,21405437.59258361,24267466.444142453,26585153.47198683,29639456.606506836,27781914.172979698,30929516.33572015,36345534.17196804
2023-12-18,21532703.354122654,24439373.77746105,26590625.993800677,29608733.405766837,27968254.554043997,31168654.51899609,36554413.24665742
2023-12-19,21515946.351092756,24415311.582448583,26919595.61307758,29935229.070021756,27909169.714784116,31086793.00033965,36357124.33797825
2023-12-20,20870604.470823236,23537818.348429173,25980190.427122492,28776523.972278137,26647783.107276328,29441490.57606645,34341302.26964089
2023-12-21,21044825.14866753,23774505.24208886,26177038.73063288,29075458.91677869,27006371.96172224,29909364.516412884,34904740.3707674
2023-12-22,21228727.70031038,24023524.228368476,26653482.99453818,29615444.26560351,27435688.31553472,30465849.160587944,35594825.60474384
2023-12-26,21552882.887461603,24461716.40242698,27152130.415602118,30198345.59580984,28075262.72863461,31290031.866471104,36967946.10641619
2023-12-27,21597830.49144256,24524170.92768425,27146831.27459905,30215024.07462863,28178246.885309212,31430804.386951216,36973074.87037197
2023-12-28,21751845.3461774,24731864.200869303,27621334.500652794,30720016.057787932,28519449.696805336,31869813.95278441,37321376.84459805
2023-12-29,21915383.968065564,24955731.152825847,27607409.41014524,30762134.327208832,28838950.295651793,32293840.447799645,37565441.50729482
2024-01-01,21990965.938635215,25058562.472906128,27776438.788401067,30954612.457710117,28994813.55973378,32498279.62661568,37789383.68544763
2024-01-02,21708220.42956106,24674073.989983074,27637865.176937968,30664878.648148112,28441208.976761833,31776916.325555705,36752460.12654726
2024-01-03,21766209.423069447,24752691.1246939,27537267.27317683,30473532.91086191,28469696.459461108,31813366.539494872,36980583.493193015
2024-01-04,21915181.18958481,24952163.354510326,27769125.33252198,30772277.312063552,28779585.550491683,32205384.879230313,37621866.03453642
2024-01-05,21971259.463033497,25030453.160269216,27829220.356379054,30889616.108865824,28988193.09435922,32487372.19116857,38210515.75218256
2024-01-08,21977322.30640114,25037600.17726395,27795802.68188476,30905982.620709054,28999697.80468764,32497897.727887496,38369961.85743155
2024-01-09,22172892.033952355,25304465.295747563,28141799.837393135,31273562.908999793,29353889.90449102,32964452.49164947,38911365.84914503
2024-01-10,22227430.941739492,25379850.37881062,28216704.157691605,31223082.126626246,29376301.410981707,32998893.726909973,38972176.089068525
2024-01-11,22412048.095165044,25631440.765315577,28452659.489950564,31531555.06548523,29850129.35408973,33620916.396533854,39455793.751365
2024-01-12,22471071.106380716,25710685.60902012,28426756.998515137,31565904.32271889,29945702.919476107,33741764.306499645,39567158.515727855
2024-01-15,22572899.757300533,25847219.33338425,28746585.81231247,31944523.36317201,30087964.67711108,33919095.26826689,40226772.371416315
2024-01-16,22314748.553098284,25495810.872951224,28321171.703661613,31455834.005923428,29611796.874588646,33297217.587361015,39303208.286946215
2024-01-17,22176612.04475583,25306926.769998394,28094341.33573304,31204982.08006469,29281373.387015812,32861832.428419597,38801199.74634718
2024-01-18,22073975.760317177,25168107.477443103,27965097.97904262,30940476.95020366,29065567.27765766,32584011.819736727,38501072.5817055
2024-01-19,22431749.67617865,25654101.141312607,28618021.303325348,31734079.983893342,29912538.057907388,33688431.196189836,39882809.33629424
2024-01-23,21909254.46308903,24944305.425943818,28168947.216103803,30879118.898353554,28922441.97388159,32400179.439784992,38111564.75696797
2024-01-24,22160432.61136905,25286524.063533846,28719770.695642896,31535488.599041447,29499977.700807735,33157189.28700866,39202055.94945265
2024-01-25,21908680.66941639,24938485.50411695,28354867.057546187,31246796.94874978,28969161.102816887,32441498.586739734,38310001.095147856
2024-01-29,22198738.5473843,25330525.112082142,28996829.299791496,32157830.447492056,29560183.6021439,33203437.27400996,39388546.07604952
